mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_split,param_model__splitter,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2943433920542399,0.06579573901248717,0.0,0.0,gini,5,4,random,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.24819087982177734,0.04215063730361561,0.0,0.0,gini,5,4,random,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.5182851950327555,0.11033478669909201,0.022485017776489258,0.005386856748807358,gini,7,2,best,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8699525866517273,0.871810193749482,0.8778994114974763,0.8732207306328951,0.003394133861714487,31
0.21959805488586426,0.0014730368487008978,0.0,0.0,gini,7,2,best,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.5037473837534586,0.12535298578587764,0.02403537432352702,0.005334610364805894,gini,7,2,best,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8750900035228888,0.8770239712436392,0.8822233263327566,0.8781124336997616,0.0030121571966765944,3
0.3375387986501058,0.060491178044833976,0.0,0.0,gini,7,2,best,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.21640618642171225,0.0021266145125967404,0.0,0.0,gini,7,2,best,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.21414407094319662,0.0022196477714408963,0.0,0.0,gini,7,2,best,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.26851662000020343,0.049437859206117776,0.0203549067179362,0.004691831726116785,gini,7,2,random,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8600006916157916,0.8616778212229446,0.863533718501644,0.8617374104467933,0.0014429675211724928,78
0.3054061730702718,0.05368247458111279,0.0,0.0,gini,7,2,random,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.341551939646403,0.08226235320056505,0.02851716677347819,0.005724206663267396,gini,7,2,random,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8596031703821408,0.8356043763179264,0.8666322425078327,0.8539465964026333,0.01328356734124067,95
0.22799253463745117,0.015645895465346425,0.0,0.0,gini,7,2,random,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.28014834721883136,0.0675087421810507,0.0,0.0,gini,7,2,random,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.26939964294433594,0.07118608838476671,0.0,0.0,gini,7,2,random,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.4678010940551758,0.10232913195931456,0.020731210708618164,0.005390562459408566,gini,7,3,best,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__min_samples_split': 3, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8699525866517273,0.8717960571920268,0.8783353666300732,0.8733613368246091,0.00359678794551212,28
