mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.22185166676839194,0.0009592636021071666,0.0,0.0,10,1,10,100,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.21991833051045737,0.0003486451619989107,0.0,0.0,10,1,10,100,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
24.920627514521282,4.500228322793739,0.41318321228027344,0.06759620272199715,10,1,10,200,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8189915699061555,0.8185143947828853,0.8240359926378695,0.8205139857756368,0.0024980423372149936,241
32.32805530230204,0.07575493948017561,0.3460603555043538,0.0015189869567417819,10,1,10,200,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8608239223795133,0.8610511486286896,0.866868140607603,0.8629144038719353,0.0027972526489759867,11
41.11924680074056,6.590904801180547,0.4426615238189697,0.07569683186412351,10,1,10,200,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8605512508805017,0.8611193165034424,0.8661637392351564,0.8626114355397002,0.002522541152165932,49
0.22762235005696616,0.002325706130920942,0.0,0.0,10,1,10,200,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.22841620445251465,0.003057999988316668,0.0,0.0,10,1,10,200,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2248368263244629,0.001367792919098585,0.0,0.0,10,1,10,200,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
37.273555755615234,6.4497759730340105,0.6136983235677084,0.1186686004777751,10,1,10,300,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8181735554091208,0.8191733509054966,0.8243995546365516,0.8205821536503897,0.0027299951740501534,238
54.88871566454569,8.898602941268638,0.5853595733642578,0.10598755950789782,10,1,10,300,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8606421413801723,0.8612783748778658,0.8663455202344975,0.8627553454975119,0.002551890050853066,29
48.2860521475474,0.4884163674353962,0.4934709866841634,0.00026019076856081133,10,1,10,300,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8605739735054193,0.8614601558772069,0.8667772501079325,0.862937126496853,0.00273937241113057,8
0.22434751192728677,0.0012813958685224344,0.0,0.0,10,1,10,300,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
